web-scraper-order,web-scraper-start-url,page,url,imgSrc,name,description
1621182476-153,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Previous,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=1,https://avatars.slack-edge.com/2019-01-17/528389819366_e7a0672f0480b3e98d21_96.png,Azure Pipelines,Monitor Build and Release activity in your project by setting up notifications from within the channel of choice.
1621182588-509,https://gangchanger.slack.com/apps/category/At01EB3C3VKK-enterprise-ready-apps,,,https://avatars.slack-edge.com/2020-12-13/1583659678897_2b9db709fdb9fd6d3a30_96.png,Surveys,Surveys for Slack. Because getting the right answers was never easier.
1621182524-313,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=7,https://avatars.slack-edge.com/2020-08-06/1291987402292_2461cac66265ec9691cf_96.png,Standup Bot by Troopr,"Slack Standup bot to run standups, daily scrum, retrospective, sprint planning poker, backlog grooming meetings. Free for small teams"
1621182476-164,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Previous,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=1,https://avatars.slack-edge.com/2019-11-18/841384091622_f7a1613a927df0040617_96.png,Amazon Chime Meetings,Instantly start and join Amazon Chime meetings from Slack
1621182468-143,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=2,https://avatars.slack-edge.com/2019-07-11/686096294353_af404f7899767658c9e1_96.png,Jackfruit,An always-on video room for your Slack channels.
1621182588-491,https://gangchanger.slack.com/apps/category/At01EB3C3VKK-enterprise-ready-apps,,,https://avatars.slack-edge.com/2020-05-09/1112549471909_7543dde099089941d3c3_96.png,Simple Poll,Create simple polls and surveys in Slack
1621182566-443,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Next,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=2,https://avatars.slack-edge.com/2020-05-13/1122469112723_8ea87b5f684bf9da5a8b_96.png,Holopod,Automatically update your status & manage do not disturb
1621182566-434,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Next,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=2,https://avatars.slack-edge.com/2018-02-12/313872651427_be3cf06680d73d0d9778_96.png,x.ai meeting scheduling,Instantly schedule meetings with your teammates in Slack
1621182476-149,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Previous,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=1,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2018-03-16/332169316838_1a4dafcb4c2bee7f3af8_96.png,Smartsheet,"Plan, track, automate, and report on work, to move from idea to impact - fast"
1621182595-525,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,,,https://avatars.slack-edge.com/2020-04-27/1094107866404_420cddbc5de50dc37644_96.png,Doodle Bot,Find the best time to meet with teams inside and outside Slack
1621182610-575,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Previous,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=1,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2017-06-20/200850512066_2d5e268a3b71c87f969c_96.png,Zapier,Easy automation for busy people
1621182460-93,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,,,https://avatars.slack-edge.com/2019-01-17/528389819366_e7a0672f0480b3e98d21_96.png,Azure Pipelines,Monitor Build and Release activity in your project by setting up notifications from within the channel of choice.
1621182559-404,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,,,https://avatars.slack-edge.com/2020-10-15/1431340572002_5b33ac427113b206abee_96.png,Google Drive,Get notifications about Google Drive files within Slack
1621182559-412,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,,,https://avatars.slack-edge.com/2021-03-10/1838871109573_71ad0844bfc452d4fb6e_96.png,Outlook Calendar,"Sync your status, respond to invites, and see your schedule."
1621182545-386,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Previous,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=1,https://avatars.slack-edge.com/2020-07-10/1247741304785_28de1a5980380c25f310_96.png,Asana,Move work forward.
1621182460-102,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,,,https://avatars.slack-edge.com/2020-10-20/1464842332400_ee8085bd075f281a5579_96.png,Vidyard,Create and share video updates and screen recordings within Slack
1621182566-445,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Next,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=2,https://avatars.slack-edge.com/2020-09-09/1353314830211_5d627217481ee5f99ff3_96.png,Shuffl,Meet with intention to network and collaborate with AI-powered intros.
1621182603-555,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Next,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=2,https://avatars.slack-edge.com/2019-08-23/736614126565_539ba5b9baa47d549ada_96.png,Streak,Get Streak notifications and update your pipelines in Slack.
1621182505-251,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=5,https://avatars.slack-edge.com/2020-04-06/1049915704897_5541582daefc4113f372_96.png,Whereby,Easy video meetings
1621182531-328,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,,,https://avatars.slack-edge.com/2020-03-31/1037355424996_31b25e6141973a9d613b_96.jpg,IFTTT,Automated connections between web services.
1621182595-521,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,,,https://avatars.slack-edge.com/2018-11-30/493753869479_4b703f4119efe3d7d0ff_96.png,Jira Cloud,Easily connect Jira Cloud projects to your Slack channels
1621182515-284,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=6,https://avatars.slack-edge.com/2021-02-01/1685264747495_c524fa862a18a9717400_96.png,Hot Desk,Hybrid working made easy
1621182559-421,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,,,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2018-04-24/351412048224_9f4cd62b61d0706e9a96_96.png,monday.com,"monday.com is a Work OS where teams create workflow apps in minutes to run their processes, projects, and everyday work from anywhere."
1621182610-580,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Previous,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=1,https://avatars.slack-edge.com/2019-04-15/608395662292_64108f1a3c1056b0d3c7_96.png,Dropbox,Connect Dropbox to your Slack workspace to easily share content and conversations between both platforms.
1621182524-296,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=7,https://avatars.slack-edge.com/2020-09-29/1389192885766_2609bfdc0656ee3512db_96.png,Kwykli Lite,Find coworkers based on their skills.
1621182496-212,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=4,https://avatars.slack-edge.com/2019-08-26/727588166306_ce101f2e6fad6a9a2b84_96.png,American Red Cross,Official app for alleviating suffering
1621182524-303,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=7,https://avatars.slack-edge.com/2021-02-24/1783891106790_116d266d8f079b9a4523_96.png,Dimensions,Helping teams build out a full picture inside Slack
1621182610-577,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Previous,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=1,https://avatars.slack-edge.com/2020-10-26/1466083688641_05afc842ead4d799a4fc_96.png,Polly,"Instant engagement through polls, surveys, standups and trivia 📊"
1621182531-340,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,,,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2018-05-10/361581500802_805517e7bd209d4189d4_96.png,Teamline,🚩 The simple project management tool for Slack
1621182468-125,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=2,https://avatars.slack-edge.com/2018-10-12/454666087201_4ea1e1067868eeaff2f2_96.png,Pebbles,Smart thread tracking & email integration for Slack teams.
1621182610-599,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Previous,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=1,https://avatars.slack-edge.com/2020-02-04/936970574496_9ffd2f178d7d6f047e83_96.jpg,Halp,Modern IT Ticketing Help Desk
1621182588-492,https://gangchanger.slack.com/apps/category/At01EB3C3VKK-enterprise-ready-apps,,,https://avatars.slack-edge.com/2019-01-22/530635819106_1a9edef80a671c6f0cf0_96.jpg,Standup.ly,Standup Bot #1: Surveys & Polls via Text-Voice-Video
1621182552-395,https://gangchanger.slack.com/apps/category/AtHC5Q7RUJ-daily-tools,,,https://avatars.slack-edge.com/2021-03-10/1838871109573_71ad0844bfc452d4fb6e_96.png,Outlook Calendar,"Sync your status, respond to invites, and see your schedule."
1621182588-501,https://gangchanger.slack.com/apps/category/At01EB3C3VKK-enterprise-ready-apps,,,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2016-08-01/65229554384_ac2e09a84d9e9200ad43_96.png,Envoy,"From people to packages, Envoy helps you handle everything that enters your workplace."
1621182559-408,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,,,https://avatars.slack-edge.com/2021-02-01/1725636648368_d0b4f2eca0834b833cb6_96.png,Google Calendar,"See your schedule, respond to invites, and get event updates."
1621182588-506,https://gangchanger.slack.com/apps/category/At01EB3C3VKK-enterprise-ready-apps,,,https://avatars.slack-edge.com/2020-03-17/1007422068935_593d4ef8df406d7677ff_96.png,Cisco Jabber,Adding the Cisco Jabber Calling app to your Slack workspace allows you to easily escalate conversations to rich voice and video interactions
1621182574-476,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Previous,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=1,https://avatars.slack-edge.com/2020-04-15/1088307881504_5d41c65f1d58ab969c5b_96.png,HubSpot,"Marketing, sales and customer service software that starts free to help you grow better."
1621182440-2,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,,,https://avatars.slack-edge.com/2019-01-22/530635819106_1a9edef80a671c6f0cf0_96.jpg,Standup.ly,Standup Bot #1: Surveys & Polls via Text-Voice-Video
1621182524-311,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=7,https://avatars.slack-edge.com/2020-11-18/1508039128757_7818e4a0806df42a9c9f_96.png,Process Street,"Manage recurring checklists, processes and approvals for your team."
1621182505-259,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=5,https://avatars.slack-edge.com/2021-02-12/1754623433700_f1f301baab68aae0737c_96.png,1-on-1s ⚡ by Roots,Manage your weekly check-in's and 1:1s from the comfort of Slack!
1621182476-145,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Previous,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=1,https://avatars.slack-edge.com/2020-01-09/890094355441_812371c0dcfd3eab1830_96.png,Lucidchart,Quickly and easily collaborate on diagrams
1621182452-72,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Previous,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=1,https://avatars.slack-edge.com/2016-09-12/78649487781_23a78294a23ca53e1fb5_96.png,Nikabot Time Tracking,Easy Time Tracking in Slack
1621182440-27,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,,,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2018-01-12/297532298896_b38db12dd15a4aebf3d1_96.png,Troops,"Update Salesforce, Create Alerts, Use Your Salesforce Reports in Slack 🚀  📈"
1621182524-304,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=7,https://avatars.slack-edge.com/2020-11-05/1478285604229_465b1d3ab9cd1f45ee44_96.png,TravelBank,Chat directly with the TravelBank support team.
1621182446-45,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Next,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=2,https://avatars.slack-edge.com/2018-10-01/446281169888_4f2bdaba6ddae3723ad6_96.jpg,OfficeSimplify,The easiest way to manage employee time off 🙌
1621182566-452,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Next,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=2,https://avatars.slack-edge.com/2019-12-12/871453812149_5be713e40f5b140154d9_96.png,Max,"Max is a fun, modern AI Assistant for workplace culture."
1621182476-173,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Previous,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=1,https://avatars.slack-edge.com/2019-04-05/587949154482_23f53d248fd4432bb012_96.png,Dash,The missing motivator for Slack
1621182566-460,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Next,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=2,https://avatars.slack-edge.com/2020-02-19/946022727858_ac82dce4e593d729b9bf_96.png,WaterCooler,Get to know your team
1621182603-547,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Next,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=2,https://avatars.slack-edge.com/2019-02-20/555043726000_b74e71a9404ff170e660_96.png,BlueJeans,Start a BlueJeans Meeting and easily share meeting highlights
1621182595-524,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,,,https://avatars.slack-edge.com/2019-05-01/626148669510_848578d4c3743d545733_96.png,OneDrive and SharePoint,"Search, share and preview your OneDrive & SharePoint Online files right from Slack"
1621182440-22,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,,,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2018-02-15/316074573012_6e20e900d2366268a877_96.png,Kipwise Wiki,Team wiki with powerful integrations & search. Knowledge management solution for internal FAQs.
1621182515-289,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=6,https://avatars.slack-edge.com/2020-07-16/1238171859302_eda88d84e30fdd8c1493_96.png,Sidequest,"🎟 Task Manager for Teams & Helpdesks, 100% Inside Slack."
1621182538-352,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Next,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=2,https://avatars.slack-edge.com/2020-02-04/936970574496_9ffd2f178d7d6f047e83_96.jpg,Halp,Modern IT Ticketing Help Desk
1621182468-138,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=2,https://avatars.slack-edge.com/2019-05-23/644072131508_84e2106e44ed58c943a6_96.png,Seismic,Leverage the leading sales enablement platform to inject content and action into your conversations.
1621182610-591,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Previous,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=1,https://avatars.slack-edge.com/2018-10-18/458684668640_b6e0feb5a3be66d465f4_96.png,Geekbot,"Asynchronous standup meetings, Retrospectives & Culture surveys"
1621182574-474,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Previous,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=1,https://avatars.slack-edge.com/2020-07-10/1247741304785_28de1a5980380c25f310_96.png,Asana,Move work forward.
1621182603-557,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Next,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=2,https://avatars.slack-edge.com/2021-01-04/1608277046405_62cef733688db19b7b67_96.png,Grow - fastest feedback platform 🌱,"Easy, high-quality feedback - 100% in Slack 🌱"
1621182496-215,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=4,https://avatars.slack-edge.com/2019-12-12/871027887972_d80c2423a8d2bdcd721c_96.jpg,Spiro,"Spiro, but from Slack!"
1621182452-76,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Previous,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=1,https://avatars.slack-edge.com/2020-05-08/1135856749840_48d78f28d91d6ab9df92_96.png,Revealbot,Digital ads automation & marketing reports in Slack.
1621182531-322,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,,,https://avatars.slack-edge.com/2020-05-09/1112549471909_7543dde099089941d3c3_96.png,Simple Poll,Create simple polls and surveys in Slack
1621182446-48,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Next,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=2,https://avatars.slack-edge.com/2020-06-20/1181662984535_48d04ef1101a8f560af6_96.png,SalesCompete for Outreach/Salesloft,Sales coaching and gamification Slack bot for Outreach and Salesloft.
1621182505-253,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=5,https://avatars.slack-edge.com/2020-05-26/1138169176166_14f4509c7584ea5174f0_96.png,Hero by Happyforce,"Hero by Happyforce is the perfect partner to collect feedback quickly and easily, beating any engagement survey."
1621182515-270,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=6,https://avatars.slack-edge.com/2020-05-20/1135703146771_8201d3b9108cd9097822_96.png,TeamFlow,Manage team's todo list in channel
1621182603-558,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Next,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=2,https://avatars.slack-edge.com/2020-08-11/1294203062658_6bf13d3d7068b1864eaa_96.png,Fellow,"Meeting agendas, action items, and feedback – all in one place"
1621182476-161,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Previous,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=1,https://avatars.slack-edge.com/2021-03-10/1840656191557_8b60feedbb876f6eef7b_96.jpg,Guru,Guru's Slack integration brings company information right into your Slack console
1621182538-359,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Next,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=2,https://avatars.slack-edge.com/2019-04-17/611763213856_75061a88ea38dfd14cca_96.png,Fuze,"Create, start or join Fuze meetings directly from Slack"
1621182531-317,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,,,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2018-07-23/403895177205_5bba247da24a9129c161_96.png,Zendesk,"View, create, and take action on support tickets from any Slack channel"
1621182610-600,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Previous,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=1,https://avatars.slack-edge.com/2016-09-12/78649487781_23a78294a23ca53e1fb5_96.png,Nikabot Time Tracking,Easy Time Tracking in Slack
1621182566-440,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Next,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=2,https://avatars.slack-edge.com/2019-11-02/806604022242_925906adca3da7b8122f_96.png,Water Cooler Trivia,"Build team culture, one trivia contest at a time."
1621182559-424,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,,,https://avatars.slack-edge.com/2019-01-07/518480890450_a5baa43c425d4350dab4_96.png,Voice Message,Send audio messages directly on Slack !
1621182588-499,https://gangchanger.slack.com/apps/category/At01EB3C3VKK-enterprise-ready-apps,,,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2016-06-13/50545179413_3fa6b40802505106e996_96.png,Lunch Train,Lunch Train makes planning lunch outings with your team simple and pleasant.
1621182468-130,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=2,https://avatars.slack-edge.com/2019-07-28/696997620002_9efbd8a87b52d5661cf6_96.png,Templates,Quickly send messages using templates
1621182559-414,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,,,https://avatars.slack-edge.com/2019-05-01/626148669510_848578d4c3743d545733_96.png,OneDrive and SharePoint,"Search, share and preview your OneDrive & SharePoint Online files right from Slack"
1621182603-546,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Next,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=2,https://avatars.slack-edge.com/2016-08-04/66409847607_2fe63ca791ce9997a790_96.png,TrackingTime,Time Tracking for Slack.
1621182476-163,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Previous,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=1,https://avatars.slack-edge.com/2019-03-20/574764560385_3464ff8fc6efb5585eac_96.png,Coda Pack: Doc integration,A doc as powerful as an app
1621182531-338,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,,,https://avatars.slack-edge.com/2018-06-17/384053245894_495b0d8bc7454e59a3c8_96.png,Cisco Webex Meetings,"Start, schedule or join Webex video meetings from Slack."
1621182446-42,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Next,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=2,https://avatars.slack-edge.com/2021-01-20/1651636633221_814f0119555faf73781e_96.png,ServiceBot,Provide instant resolution for your end users and stay on top of your IT service desk on Slack with Servicebot
1621182610-585,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Previous,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=1,https://avatars.slack-edge.com/2018-06-17/384053245894_495b0d8bc7454e59a3c8_96.png,Cisco Webex Meetings,"Start, schedule or join Webex video meetings from Slack."
1621182588-514,https://gangchanger.slack.com/apps/category/At01EB3C3VKK-enterprise-ready-apps,,,https://avatars.slack-edge.com/2020-09-21/1374342174757_09d6bc4e38f93004e8ec_96.png,Google Sheets for Workflow Builder,Power up your workflows with Google Sheets to stay focused and save time
1621182515-274,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=6,https://avatars.slack-edge.com/2020-08-24/1304852460439_97ab2c364a511552d245_96.png,Timely,Convert all times in Slack messages to your local timezone
1621182538-364,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Next,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=2,https://avatars.slack-edge.com/2019-06-04/654730471380_7818728cd67608896caa_96.png,Workday,Workday For Slack
1621182452-78,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Previous,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=1,https://avatars.slack-edge.com/2015-10-02/11818051123_bfdd2fec3ce1030ffd2e_96.jpg,Workato,Automate your business with Workato recipes. Leave troublesome integrations behind.
1621182559-409,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,,,https://avatars.slack-edge.com/2019-01-22/530635819106_1a9edef80a671c6f0cf0_96.jpg,Standup.ly,Standup Bot #1: Surveys & Polls via Text-Voice-Video
1621182515-279,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=6,https://avatars.slack-edge.com/2021-02-04/1727018536177_015caf2c565df7cddaec_96.png,Spokn,Learn for work – all in audio
1621182538-356,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Next,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=2,https://avatars.slack-edge.com/2019-09-24/772147695365_c1a57b7eb3f7fd04e91d_96.png,RingCentral,Enhance productivity & team collaboration by enabling users to instantly start a RingCentral Video meeting & place a call using RingCentral
1621182524-310,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=7,https://avatars.slack-edge.com/2020-06-01/1150620231942_3bb45683236dbe141416_96.png,Pinboard,"Store your team's text snippets, links and hard-to-remember-things in Slack for quick access"
1621182588-510,https://gangchanger.slack.com/apps/category/At01EB3C3VKK-enterprise-ready-apps,,,https://avatars.slack-edge.com/2020-09-20/1368500304326_7c0fe1ebe49205b551a5_96.png,HappyTeams,Leading Employee Engagement
1621182574-467,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Previous,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=1,https://avatars.slack-edge.com/2020-10-26/1466083688641_05afc842ead4d799a4fc_96.png,Polly,"Instant engagement through polls, surveys, standups and trivia 📊"
1621182476-159,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Previous,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=1,https://avatars.slack-edge.com/2016-03-10/26013586210_cbd6d8d48339aeb0da03_96.png,Live Chat,Live Chat with visitors right from Slack
1621182452-79,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Previous,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=1,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2017-04-24/173651432308_40ff1a2172c993f5745c_96.png,Yala,"Social media scheduling, powered by AI"
1621182545-381,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Previous,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=1,https://avatars.slack-edge.com/2020-04-27/1094107866404_420cddbc5de50dc37644_96.png,Doodle Bot,Find the best time to meet with teams inside and outside Slack
1621182566-459,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Next,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=2,https://avatars.slack-edge.com/2020-04-14/1075459118705_ffb7a7dacd6128c82038_96.png,Remoty,"Track tasks and time, automate daily stand ups, manage payrolls."
1621182446-43,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Next,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=2,https://avatars.slack-edge.com/2020-11-07/1469989147543_f210e793c90b1454ea00_96.png,Evergreen,Give recognition to colleagues and plant real trees 🌳
1621182496-222,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=4,https://avatars.slack-edge.com/2020-09-02/1340227356403_436b258517d6505b620e_96.png,Anti-Racism Daily,Daily actions to dismantle white supremacy.
1621182505-243,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=5,https://avatars.slack-edge.com/2020-02-28/973779142565_86f7debab88d5dd5c838_96.png,Coment,"Review, comment and approve all your documents in Slack"
